rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
167,"spotify:track:7BwjZ1jy4B0ZyXTY4YQM9A","Orochi, Chefin, Oruam, TkN, Borges, Mainstreet, Bielzin","Assault (Carro Forte)","Mainstreet",78,170,13,"763191"
168,"spotify:track:4GOs8fPjp4M9CBHanTMwsQ","Henrique & Juliano","Seu Perfil - Ao Vivo","Virgin Music Label And Artist Services (S&D)",67,168,23,"761299"
169,"spotify:track:2ABBlgwXo68orcunvBYYiY","DNASTY","Aulas e Cursos","Labidad Music",64,158,13,"760519"
170,"spotify:track:1IthE5GNiRzFN5CVaCa445","BTS","Born Singer","BIGHIT MUSIC",71,193,4,"758981"
171,"spotify:track:2XymTaHTrQWDEuSyhfZvqF","Matuê","Antes","Sony Music Entertainment",12,146,23,"758348"
172,"spotify:track:4GF7CEf70lzZQwdYaiiCpY","Mari Fernandez","Para de Me Assistir - Ao Vivo","Sony Music Entertainment",172,-1,1,"757824"
173,"spotify:track:3Jf64Ca4Q8mAvhf1greHOg","Xamã, Pedro Lotto, Bagua Records","Dublê de Marido","Bagua Records",109,109,4,"756485"
174,"spotify:track:6M6QZVBQCkcx1j7f6RpD5Q","Lucas Lucco, Marília Mendonça","Amava Nada - Ao Vivo","LUCAS LUCCO",54,176,22,"751757"
175,"spotify:track:52iDhg4NHouVVMEsPzvnYi","Gustavo Mioto","Sofrimento Antecipado - Ao Vivo","Universal Music Ltda.",154,178,7,"741435"
176,"spotify:track:1FGRA5pMtBqJLNAaSBia2x","LUDMILLA","Maldivas","WM Brazil",47,-1,20,"737793"
177,"spotify:track:7xVSNhAUQhUIpwfR6lTOwA","Marina Sena","Por Supuesto","Marina Sena",10,-1,36,"736921"
178,"spotify:track:6Vgn3IEUkWs3d6og029Gtm","Teto","Mustang Preto","Sony Music Entertainment",34,171,39,"733814"
179,"spotify:track:1EOvzIhBFxiFvjubeCHn3T","Douglas & Vinicius, Zé Neto & Cristiano","Estelionato Afetivo - Ao Vivo","Virgin Music Label And Artist Services (S&D)",75,-1,37,"729486"
180,"spotify:track:3aOnJBwzo1DVQmIJwgj8Au","Filipe Ret, Kayuá, Dallass, Honaiser","A Meu Favor","Som Livre",85,135,3,"723273"
181,"spotify:track:7ARoqP7G8UYW8SyYPyPp7k","Anitta, PEDRO SAMPAIO","NO CHÃO NOVINHA","WM Brazil",11,184,30,"721629"
182,"spotify:track:6m84TzSTM5nbwZxIxkYHz6","Jorge & Mateus","Namorando Com Saudade","Som Livre",39,180,55,"720865"
183,"spotify:track:3QKv1RIrWsLTA63oxscVrZ","João Gomes","Meu Bem","JG Shows",58,172,37,"718782"
184,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,198,133,"717604"
185,"spotify:track:2RGIuYTsyyHoOCqW0krvNE","Avine Vinny, Matheus Fernandes","Coração Cachorro","Sony Music Entertainment",1,177,41,"715203"
186,"spotify:track:3sTNh0MwcpUe4VXEUPyU11","Diego & Victor Hugo","Sinal da Oração (Ao Vivo)","Sony Music Entertainment",145,152,3,"714841"
187,"spotify:track:0j8nXyOr5UXWHqy0BBnZ6L","Israel & Rodolffo","Dá Intimidade Pra Ver - Ao Vivo","Som Livre",69,194,24,"714373"
188,"spotify:track:5oI9blwsXC8AkTWw6wASY8","Matuê","Máquina do Tempo","Sony Music Entertainment",2,175,68,"708410"
189,"spotify:track:1TFqH3zKOiTZoVe0OQuJte","Grupo Menos É Mais","Até Que Durou / Tu Mandas No Meu Coração / Adorei / Supera","Som Livre",140,-1,3,"706959"
190,"spotify:track:0bvLxd9bUAYGKkpMYdR60F","DJ JOAO DA INESTAN, Mc J Mito, Dj Tg Da Inestan, MC LORIN DA ZL","Mal Caminho","DjJoaoDaInestan",75,169,15,"704901"
191,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",165,182,24,"699397"
192,"spotify:track:5jYEiTNR3FQXFouTX7Ju0N","LUDMILLA, Mariah Angeliq, Topo La Maskara, Mr. Vegas","Socadona","WM Brazil",17,-1,26,"699291"
193,"spotify:track:2jIaDVi0tKGjPZxVIxH1Al","Gustavo Moura & Rafael","Cara de Golpe","Astro Produções",187,187,2,"697057"
194,"spotify:track:3jSG8oE8doxDxmpe5GlFee","Mari Fernandez","Não, Não Vou","Sony Music Entertainment",1,-1,41,"696805"
195,"spotify:track:4cOvirEduQ56JOQVMdWz5A","Anderson & Vei da Pisadinha, Marquinhos Lima","Rave e Bagaceira","Anderson & Vei Da Pisadinha Digital Music",119,190,10,"693467"
196,"spotify:track:2fmeSswdyVq4wcqhY41UHk","Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak","Poesia Acústica #9 Melhor Forma","Pineapple StormTV",3,181,88,"692708"
197,"spotify:track:2QGYWAcAiXFrZE8zCWQchU","Mari Fernandez","Vai Doer Mais - Ao Vivo","Sony Music Entertainment",197,-1,1,"692603"
198,"spotify:track:2R9IrE42Mw4zdUXAEFNiZL","Zé Felipe, Os Barões Da Pisadinha","Senta Danada","Som Livre",14,185,51,"688108"
199,"spotify:track:4BfppnNi6ZQTI8Ezo97zX6","Chefin, Mainstreet","Deus É o Meu Guia","Mainstreet",50,191,19,"688018"
200,"spotify:track:0wRn3ggAY1fIupTaVigdza","Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats","A Cara do Crime (Nós Incomoda)","Mainstreet Records",17,186,58,"686891"
