rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
166,"spotify:track:4VvsTSxSSAu8IRBpt3iDMR","Isaias Saad","Bondade de Deus","Onimusic",152,171,28,"1080955"
167,"spotify:track:1rLahQ58edFplZKDcjJ7cH","Veigh, Luchinha Jr, Supernova Ent, Baby","Mandraka","Supernova Entertainment",91,164,40,"1072004"
168,"spotify:track:2orGm2E68ODFYOURjaES62","WIU, MC Ryan SP","Felina","Sony Music Entertainment",5,185,59,"1071630"
169,"spotify:track:1UVquahdeg6mRYDTHFKRx0","Delacruz","Sunshine","Delacruz Music",145,169,6,"1069259"
170,"spotify:track:2c80HnIOPMmQQVQllQEWb5","Matuê","É Sal","Sony Music Entertainment",10,168,44,"1064834"
171,"spotify:track:5vdQUAFncALEH9EQvyAqIX","DJ Jeeh FDC, MC LCKaiique, MC Celo BK, DJ Menezes, DJ Arana, Mc Yoshi","Forte Forte de Lacoste - Pra Começar o Final de Semana","24por48",39,146,22,"1064763"
172,"spotify:track:7AwVSKaQxpidrtYBerkHKk","Ana Castela, Melody, Dj Chris No Beat","Pipoco","Ana Castela",1,184,76,"1059977"
173,"spotify:track:2tFmuYL5D8zqBHvs0nG5Tn","KayBlack, Marquinho no Beat","Bonjour","GR6 Music",32,179,38,"1057102"
174,"spotify:track:1BCn0dTxjdd4IWDLBFIX6V","Avine Vinny, João Gomes","Cafézin de Vó - Ao Vivo","Sony Music Entertainment",174,196,2,"1048097"
175,"spotify:track:4qDT0BeJ7BjatrN9k8AvB4","Teto, WIU, Matuê","Flow Espacial","Sony Music Entertainment",6,190,41,"1045449"
176,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",67,175,10,"1037958"
177,"spotify:track:77VEEXFqs8GlKhT1lWHcsE","Mc Poze do Rodo, MC Cabelinho, MC Ryan SP, Bielzin, Oruam, Portugal No Beat","A Cara do Crime 4 (Acendo a Flor)","Mainstreet Records",104,183,13,"1033876"
178,"spotify:track:0oB3IBEhbmgTrL7mV0VnFq","Kadu Martins","Novinha do Onlyfans - Tchan Ran Tchan Tchan","Kadu Martins",10,174,54,"1030630"
179,"spotify:track:1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)","Taylor Swift",79,79,2,"1025034"
180,"spotify:track:4qx6N7gtoRnqFHQKOS5AKH","Henrique & Juliano","Rancorosa - Ao Vivo Em Brasília","Virgin Music Label And Artist Services (S&D)",17,170,33,"1024034"
181,"spotify:track:0dcHD9QhnWRA41zoLnC83X","MC Cabelinho, Dallass","X1","MC Cabelinho",30,181,79,"1019463"
182,"spotify:track:0JbnM6rnFObzTrwKl7BPMb","Mc Kako","Tempo","Sonar Music",182,-1,1,"1017938"
183,"spotify:track:745VUhm32odbxJI2q1rUMv","MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF","Ela Voltou de Perna Bamba","Fluxos Records",21,189,27,"1015832"
184,"spotify:track:0yHyFqe0f1MZXpAisMdSVb","Mc Morena, DJ DUCK","Automotivo Solitude","West Homi Recordz Brasil",170,195,4,"1014859"
185,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",121,193,60,"1011206"
186,"spotify:track:1dv8qeBPtLAli7J3xNeTDR","Luísa Sonza, Baco Exu do Blues","Surreal","Sony Music Entertainment",31,200,11,"1008740"
187,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",51,-1,49,"1004242"
188,"spotify:track:2gkVEnpahpE3bQuvGuCpAV","Jung Kook","Yes or No","BIGHIT MUSIC",188,-1,1,"1002338"
189,"spotify:track:4sfY9Q4rQKVwxQVKo6v04i","Vulgo FK, MC Ryan SP, Tkd, Bvga Beatz, MATHINVOKER","2023","Som Livre",77,180,17,"1002076"
190,"spotify:track:6JKkP9ABQzYZUFSKSVDKIc","1Kilo, Baviera, Knust, Pablo Martins","Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo","TRPN",1,-1,147,"996426"
191,"spotify:track:5ONOlTiqymhzwcFjqcIT6E","Jung Kook","Hate You","BIGHIT MUSIC",191,-1,1,"987588"
192,"spotify:track:0EhGgIoOPjsqfB2ktrGgJd","Felipe e Rodrigo, Simone Mendes","Oceano - Ao Vivo","Virgin Music Label And Artist Services (S&D)",180,-1,2,"986839"
193,"spotify:track:5y7yYXNSsT89A27DQxbmUL","Wesley Safadão, Ana Castela","Covardia","Wesley Safadao",17,130,28,"986613"
194,"spotify:track:7qoIhutxU269Zqo9PG5IOj","Pineapple StormTv, Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã, N.I.N.A","Poesia Acústica 13","Pineapple StormTV",1,-1,59,"985325"
195,"spotify:track:1M6rclDhYmqRBMFGNJOFKB","NATTAN, Grandão Vaqueiro","Americana Na Vaquejada","Feeling",37,138,32,"983473"
196,"spotify:track:6m8AgjfI28ER6odzMxmHtR","Racionais MC's","Vida Loka, Pt. 1","Boogie Naipe",196,-1,3,"982786"
197,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",77,186,10,"980203"
198,"spotify:track:65CB461aKF5FvIuuzqUgXu","Mc Poze do Rodo, Vulgo FK, Portugal No Beat, Galdino","Ai Calica","Mainstreet Records",151,-1,4,"975754"
199,"spotify:track:06WkQibI8OhOLjDxIRKu5B","Sorriso Maroto, LUDMILLA, Belo","Ainda Gosto de Você / Já Era - Ao Vivo","Sony Music Entertainment",197,197,2,"973142"
200,"spotify:track:1ACALdBWViTpLBC14Ecv8E","MC Ryan SP, Mc Daniel, Kotim","Namora Aí","WM Brazil",18,-1,38,"968921"
